"SiteName"	"Country"	"Period"	"PhaseCode"	"LabCode"	"C14Age"	"C14SD"	"Material"	"MaterialSpecies"	"tpq"	"taq"	"Longitude"	"Latitude"	"bib"	"bib_url"
"Lombard"	"France"	"EN"	"C5A"	"Ly-4156 (SacA-7413)"	6280	30	"fauna"	"Cervus elaphus"	-5060	-5371	6.824	43.685	"Garcia-Puchol et Salazar-Garcia 2017"	"https://doi.org/10.1007/978-3-319-52939-4"
"Baume d'Oullins"	"France"	"EN"	"C6A"	"AA-53296"	6191	63	"fauna"	"Capra hircus"	-4837	-5460	4.47	44.32	"Garcia-Puchol et Salazar-Garcia 2017"	"https://doi.org/10.1007/978-3-319-52939-4"
"Baume d'Oullins"	"France"	"EN"	"n/a"	"AA-53292"	6210	69	"fauna"	"Capra hircus"	-4836	-5470	4.47	44.32	"Garcia-Puchol et Salazar-Garcia 2017"	"https://doi.org/10.1007/978-3-319-52939-4"
"Baume d'Oullins"	"France"	"EN"	"C6B"	"AA-53291"	6233	64	"fauna"	"Capra hircus"	-4851	-5471	4.47	44.32	"Garcia-Puchol et Salazar-Garcia 2017"	"https://doi.org/10.1007/978-3-319-52939-4"
"Baume d'Oullins"	"France"	"EN"	"C6A"	"AA-53294"	6233	64	"fauna"	"Capra hircus"	-4851	-5471	4.47	44.32	"Garcia-Puchol et Salazar-Garcia 2017"	"https://doi.org/10.1007/978-3-319-52939-4"
"Baume d'Oullins"	"France"	"EN"	"Cc5"	"AA-53293"	6168	63	"fauna"	"Capra hircus"	-4799	-5367	4.47	44.32	"Garcia-Puchol et Salazar-Garcia 2017"	"https://doi.org/10.1007/978-3-319-52939-4"
"Lombard"	"France"	"EN"	"C5A"	"Ly-4157 (SacA-7414)"	6165	35	"fauna"	"Ovis aries"	-4937	-5303	6.824	43.685	"Garcia-Puchol et Salazar-Garcia 2017"	"https://doi.org/10.1007/978-3-319-52939-4"
"Baume de Montclus"	"France"	"EN"	"C4"	"Beta-253158"	6550	40	"fauna"	"n/a"	-5360	-5631	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"LM"	"C23"	"MC-730"	7950	100	"wood charcoal"	"Wood charcoal (unidentified)"	-6455	-7345	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"EN"	"C4"	"Ly-303"	6300	150	"wood charcoal"	"Wood charcoal (unidentified)"	-4624	-5712	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"LM"	"C14B"	"Beta-253164"	7320	50	"fauna"	"n/a"	-6006	-6403	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"LM"	"C5"	"MC-695"	6450	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4999	-5713	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"LM"	"C13B"	"Beta-253163"	7190	50	"fauna"	"Capreolus"	-5886	-6239	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"LM"	"C13"	"MC-729"	7200	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5723	-6432	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"LM"	"C10B"	"Beta-253161"	6990	40	"fauna"	"Sus scropha"	-5719	-6016	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"EN"	"C4"	"Ly-304"	6140	150	"fauna"	"Bone (unidentified)"	-4459	-5610	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"LM"	"C14"	"Ly-496"	7020	140	"wood charcoal"	"n/a"	-5483	-6398	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"LM"	"C8"	"Ly-494"	6230	150	"wood charcoal"	"n/a"	-4546	-5637	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"UM"	"C7-8-9"	"MC-728"	6880	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5480	-6074	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"LM"	"C12A"	"Beta-253162"	7170	50	"fauna"	"n/a"	-5844	-6232	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"EN"	"C4"	"MC-694"	6170	150	"wood charcoal"	"Wood charcoal (unidentified)"	-4493	-5618	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Baume de Montclus"	"France"	"LM"	"C14"	"Ly-495"	6440	230	"wood charcoal"	"n/a"	-4501	-6056	4.42	44.27	"Perrin et Defranould 2016"	"https://doi.org/10.1016/j.quaint.2015.09.046"
"Abri Jean Cros"	"France"	"EN"	"US 2a-b-c, Q: VI-6"	"Gif-3575"	6600	130	"shell"	"Helix sp."	-5053	-5981	2.475	43.075	"Perrin et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.027"
"Abri Jean Cros"	"France"	"EN"	"XI6-2a-40"	"Beta-398983"	5910	30	"fauna"	"Cervus elaphus"	-4618	-4940	2.475	43.075	"Perrin et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.027"
"Abri Jean Cros"	"France"	"EN"	"VI4-2b-92"	"Beta-398981"	6070	30	"fauna"	"Caprinae sp."	-4802	-5209	2.475	43.075	"Perrin et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.027"
"Abri Jean Cros"	"France"	"EN"	"US 2c"	"MC-786"	4450	100	"wood charcoal"	"Wood charcoal (unidentified)"	-2632	-3632	2.475	43.075	"Perrin et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.027"
"Abri Jean Cros"	"France"	"EN"	"US 2a-b"	"MC-935"	4530	100	"organic"	"Organic sediment"	-2872	-3649	2.475	43.075	"Perrin et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.027"
"Abri du Capitaine"	"France"	"EN"	"C18"	"Gif-1111"	6050	150	"wood charcoal"	"Wood charcoal (unidentified)"	-4360	-5486	6.15	43.76	"Perrin et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.027"
"Abri Jean Cros"	"France"	"EN"	"US 2a-b"	"MC-785"	4600	100	"wood charcoal"	"Wood charcoal (unidentified)"	-2889	-3705	2.475	43.075	"Perrin et al. 2018"	"https://doi.org/10.1016/j.quaint.2017.05.027"
"A Revellata"	"Corse"	"EN"	"US  III"	"Ly-6085"	6280	75	"wood charcoal"	"Wood charcoal (unidentified)"	-4855	-5488	8.66902828216558	42.4509735107422	"Luglie 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Renaghju"	"Corse"	"EN"	"US 66"	"Ly-8328"	6095	45	"wood charcoal"	"Wood charcoal (unidentified)"	-4790	-5287	8.95112472043439	41.5539660389688	"Luglie 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Renaghju"	"Corse"	"EN"	"US 61"	"Ly-9519"	6769	41	"wood charcoal"	"Wood charcoal (unidentified)"	-5535	-5833	8.95112472043439	41.5539660389688	"Luglie 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Longone"	"Corse"	"EN"	"US 4.a.2"	"LgQ-617"	6320	140	"wood charcoal"	"Wood charcoal (unidentified)"	-4711	-5708	9.16223487449845	41.4147751551063	"Luglie 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Renaghju"	"Corse"	"EN"	"US 104"	"Ly-8327"	6525	60	"wood charcoal"	"Wood charcoal (unidentified)"	-5299	-5658	8.95112472043439	41.5539660389688	"Luglie 2018"	"https://doi.org/10.1016/j.quaint.2017.12.032"
"Balma de Labeurador"	"France"	"EN"	"C2bc"	"MC-2145"	6260	90	"wood charcoal"	"Wood charcoal (unidentified)"	-4799	-5523	2.6	43.33	"Chabal et Heinz 2020 "	"https://doi.org/10.1016/j.quaint.2020.10.080"
"Aigle (Grotte de l')"	"France"	"EN"	"C5"	"Beta-433201"	5950	30	"fauna"	"Caprini"	-4705	-4993	4.37	44.25	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Aigle (Grotte de l')"	"France"	"EN"	"C5"	"Beta-433200"	6070	30	"fauna"	"Ovis aries (humerus)"	-4802	-5209	4.37	44.25	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Aigle (Grotte de l')"	"France"	"EN"	"C5"	"MC-563"	6200	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4716	-5485	4.37	44.25	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Porche_F5"	"Beta-398936"	6060	30	"fauna"	"Ovis aries"	-4795	-5207	2.4	43.29	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Aigle (Grotte de l')"	"France"	"EN"	"C5"	"Beta-433199"	6120	30	"fauna"	"Sus sp."	-4851	-5220	4.37	44.25	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"n/a"	"Beta-398932"	6230	30	"fauna"	"Cervus elaphus"	-5005	-5321	3.01	42.83	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Beta-398933"	6190	30	"fauna"	"Cervus elaphus"	-4988	-5306	3.01	42.83	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Beta-398927"	6280	30	"fauna"	"Ovis aries"	-5060	-5371	3.01	42.83	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Aigle (Grotte de l')"	"France"	"EN"	"C5"	"Beta-433202"	6160	30	"fauna"	"Capreolus capreolus"	-4943	-5296	4.37	44.25	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Aigle (Grotte de l')"	"France"	"EN"	"C5"	"MC-1251"	6050	120	"wood charcoal"	"Wood charcoal (unidentified)"	-4460	-5470	4.37	44.25	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Baume d'Oullins"	"France"	"EN"	"C6"	"ETH-27975"	6360	60	"fauna"	"n/a"	-5050	-5528	4.47	44.32	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Porche_F8"	"Beta-398934"	6090	30	"fauna"	"Ovis aries"	-4838	-5213	2.4	43.29	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C19"	"Beta-433207"	6220	30	"fauna"	"Bos primigenius"	-5000	-5317	2.89	43.49	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 2"	"Beta-398929"	6320	30	"fauna"	"Caprinae sp."	-5207	-5468	3.01	42.83	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C19A"	"Beta-433208"	6280	30	"fauna"	"Bos taurus"	-5060	-5371	2.89	43.49	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Aigle (Grotte de l')"	"France"	"EN"	"C5"	"Beta-433203"	6130	30	"fauna"	"Bos taurus (metatarsal)"	-4857	-5225	4.37	44.25	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Eboulis_C3a"	"Beta-469931"	6140	30	"fauna"	"Ovis aries"	-4913	-5283	2.4	43.29	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Beta-398928"	6210	30	"fauna"	"Ovis aries"	-4997	-5314	3.01	42.83	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Beta-398930"	6270	30	"fauna"	"Ovis aries"	-5054	-5367	3.01	42.83	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Eboulis_C3a"	"Beta-469930"	5910	30	"fauna"	"Ovis aries"	-4618	-4940	2.4	43.29	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Pont de Roque-Haute"	"France"	"EN"	"n/a"	"Ly-245"	6745	70	"wood charcoal"	"Wood charcoal (unidentified)"	-5473	-5897	3.33	43.31	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Pont de Roque-Haute"	"France"	"EN"	"F2"	"Ly-7607"	6850	65	"wood charcoal"	"Wood charcoal (unidentified)"	-5537	-5990	3.35	43.31	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Gazel"	"France"	"EN"	"Porche_F7"	"Beta-398937"	5350	30	"fauna"	"Ovis aries"	-3997	-4336	2.4	43.29	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Pont de Roque-Haute"	"France"	"EN"	"F1"	"Beta-398952"	6910	30	"cereal"	"Triticum dicoccum"	-5667	-5975	3.35	43.31	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C18"	"Beta-433209"	6190	30	"fauna"	"Bos primigenius"	-4988	-5306	2.89	43.49	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Correge-Leucate"	"France"	"EN"	"Point 2"	"Beta-398931"	6120	30	"fauna"	"Bos taurus"	-4851	-5220	3.01	42.83	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Peiro Signado"	"France"	"EN"	"fosse 1"	"MC-1652"	6435	125	"wood charcoal"	"Wood charcoal (unidentified)"	-4850	-5736	3.33	43.31	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C20"	"Beta-433204"	6260	30	"fauna"	"Ovis aries"	-5049	-5363	2.89	43.49	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C20"	"Beta-433205"	6210	30	"fauna"	"Ovis aries"	-4997	-5314	2.89	43.49	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Pont de Roque-Haute"	"France"	"EN"	"F1 base"	"Beta-398951"	6870	30	"cereal"	"Triticum dicoccum"	-5637	-5891	3.35	43.31	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Camprafaud"	"France"	"EN"	"C19"	"Beta-433206"	6210	30	"fauna"	"Bos primigenius"	-4997	-5314	2.89	43.49	"Manen et al. 2018"	"https://doi.org/10.1017/RDC.2018.98"
"Combe Greze"	"France"	"LM"	"n/a"	"Gif-446"	6420	180	"wood charcoal"	"Wood charcoal (unidentified)"	-4689	-5970	3.17	44.17	"Delibrias et al. 1970"	"https://doi.org/10.1017/S0033822200008171"
"Mourre de la Barque"	"France"	"EN"	"C6"	"ETH-26417"	6305	55	"organic"	"Caramel"	-5000	-5479	5.63962	43.636852	"Willigen et al. 2009"	"https://doi.org/10.1017/S0033822200056137"
"Mourre de la Barque"	"France"	"EN"	"D4"	"ETH-27979"	6225	60	"fauna"	"Bos taurus (metapodium)"	-4854	-5467	5.63962	43.636852	"Willigen et al. 2009"	"https://doi.org/10.1017/S0033822200056137"
"Mourre de la Barque"	"France"	"EN"	"D4"	"ETH-27980"	6285	65	"fauna"	"Bos taurus"	-4943	-5481	5.63962	43.636852	"Willigen et al. 2009"	"https://doi.org/10.1017/S0033822200056137"
"Mourre de la Barque"	"France"	"EN"	"D4"	"ETH-27978"	6165	65	"fauna"	"Bos sp. (humerus) "	-4794	-5368	5.63962	43.636852	"Willigen et al. 2009"	"https://doi.org/10.1017/S0033822200056137"
"Mourre de la Barque"	"France"	"EN"	"D4"	"ETH-27981"	6065	65	"fauna"	"Bos taurus (tibia)"	-4706	-5303	5.63962	43.636852	"Willigen et al. 2009"	"https://doi.org/10.1017/S0033822200056137"
"La Grande Rivoire"	"France"	"EN"	"GR12.P17.d129.264.LGM/LN"	"Ly-11726 (SacA-39760)"	5925	35	"fauna"	"Cervus sp."	-4618	-4988	5.633	45.209	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"La Grande Rivoire"	"France"	"LM"	"GR13.R19.d142.564.CX/LBC"	"Ly-11552 (SacA-39069)"	6490	35	"fauna"	"Cervus sp."	-5316	-5610	5.633	45.209	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"La Grande Rivoire"	"France"	"EN"	"GR12.Q19.d131.403.LGC(M)"	"Ly-11554 (SacA-39071)"	6255	35	"fauna"	"Cervus sp."	-5026	-5367	5.633	45.209	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"La Grande Rivoire"	"France"	"EN"	"GR13.R18b.d138.LBl(B)"	"Ly-11556 (SacA-39073)"	6150	35	"fauna"	"n/a"	-4860	-5298	5.633	45.209	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"La Grande Rivoire"	"France"	"LM"	"GR08.T17.d30.614"	"Beta-255119"	7310	40	"wood charcoal"	"Wood charcoal (unidentified)"	-6017	-6376	5.633	45.209	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"La Grande Rivoire"	"France"	"EN"	"GR13.Q18.d137.419.LGM/CX"	"Ly-11727 (SacA-39761)"	6240	40	"fauna"	"Cervus sp."	-4996	-5368	5.633	45.209	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"La Grande Rivoire"	"France"	"LM"	"GR08.T17.d28.554.LGM(F)"	"Beta-282247"	6490	40	"fauna"	"n/a"	-5310	-5614	5.633	45.209	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"La Grande Rivoire"	"France"	"LM"	"GR08.S17.d26.486.LSBMG"	"Beta-282246"	6510	40	"fauna"	"n/a"	-5316	-5620	5.633	45.209	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"La Grande Rivoire"	"France"	"EN"	"GR13.P17.d140.349.CX/LSGM"	"Ly-11551 (SacA-39068)"	6415	40	"fauna"	"n/a"	-5220	-5517	5.633	45.209	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"La Grande Rivoire"	"France"	"EN"	"GR12.Q18b.d131.LBl(B)"	"Ly-11553 (SacA-39070)"	5995	35	"fauna"	"n/a"	-4718	-5052	5.633	45.209	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"La Grande Rivoire"	"France"	"LM"	"GR08.S16.d28.409.LSBM"	"Beta-255118"	6430	50	"fauna"	"Cervus sp."	-5216	-5603	5.633	45.209	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"La Grande Rivoire"	"France"	"EN"	"GR12.P17.d127.192.LBC(R)"	"Ly-11557 (SacA-39059)"	6185	35	"fauna"	"Cervus sp."	-4946	-5309	5.633	45.209	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"La Grande Rivoire"	"France"	"EN"	"GR12.R18.d134.213.LGC(B)"	"Ly-11555 (SacA-39072)"	6180	40	"fauna"	"Cervus sp."	-4936	-5314	5.633	45.209	"Nicod et al. 2019"	"https://doi.org/10.1080/00934690.2019.1580077"
"Les Breguieres"	"France"	"EN"	"n/a"	"LTL-18523A"	5920	35	"bone (human)"	"Homo sapiens"	-4615	-4984	7.00635	43.59501	"Rivollat et al."	"https://doi.org/10.1126/sciadv.aaz5344"
"Alfort"	"France"	"EN"	"n/a"	"Ly-386"	6000	60	"fauna"	"Bone (unidentified)"	-4616	-5214	5.35	45.6833	"Pinhasi et al."	"https://doi.org/10.1371/journal.pbio.0030410"
"Camprafaud"	"France"	"EN"	"C18"	"Beta-433211"	5910	30	"fauna"	"Bos primigenius"	-4618	-4940	2.89	43.49	"Rigaud et al. 2018"	"https://doi.org/10.1371/journal.pone.0196488"
"Mas de Vignoles X"	"France"	"EN"	"US 1005"	"Erl-9580"	6182	56	"wood charcoal"	"Wood charcoal (unidentified)"	-4843	-5363	4.336482	43.810304	"Mazzucco et al. 2020"	"https://doi.org/10.1371/journal.pone.0232455"
"Mas de Vignoles X"	"France"	"EN"	"US 1005"	"Erl-9579"	6048	56	"cereal"	"Hordeum vulgare (caryopsid)"	-4711	-5225	4.336482	43.810304	"Mazzucco et al. 2020"	"https://doi.org/10.1371/journal.pone.0232455"
"Font-des-Pigeons"	"France"	"EN"	"US 17"	"LTL-15948A"	6228	45	"wood charcoal"	"Pinus sp."	-4951	-5369	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Font-des-Pigeons"	"France"	"LM"	"US 18B"	"LTL-15782A"	6539	45	"wood charcoal"	"Phillyrea sp. - Rhammus alaternus"	-5321	-5633	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Font-des-Pigeons"	"France"	"EN"	"US 11"	"LTL-15781A"	5970	45	"wood charcoal"	"Pinus sp."	-4686	-5187	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Font-des-Pigeons"	"France"	"EN"	"US 15N"	"LTL-15783A"	6207	45	"wood charcoal"	"Pinus sp."	-4941	-5357	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Font-des-Pigeons"	"France"	"LM"	"US 18G3"	"LTL-15786A"	7357	50	"wood charcoal"	"Phillyrea sp. - Rhammus alaternus"	-6022	-6429	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Font-des-Pigeons"	"France"	"LM"	"US 18G3"	"LTL-15785A"	6633	50	"wood charcoal"	"Arbutus unedo"	-5385	-5721	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Font-des-Pigeons"	"France"	"LM"	"US 19B"	"LTL-15949A"	7573	60	"wood charcoal"	"Phillyrea sp. - Rhammus alaternus"	-6221	-6642	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Font-des-Pigeons"	"France"	"LM"	"US 18G3"	"LTL-15419A"	7382	50	"cereal"	"Pistacia sp."	-6049	-6438	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Font-des-Pigeons"	"France"	"LM"	"US 18G"	"Beta-267434"	6250	40	"cereal"	"Cerealia sp."	-4999	-5372	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Font-des-Pigeons"	"France"	"LM"	"US 19B"	"LTL-15950A"	6400	45	"wood charcoal"	"Pinus sp"	-5214	-5519	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Font-des-Pigeons"	"France"	"LM"	"US 18H"	"LTL-15416A"	7369	55	"cereal"	"Pistacia sp."	-6020	-6439	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Font-des-Pigeons"	"France"	"EN"	"US 17"	"LTL-15951A"	6284	45	"wood charcoal"	"Pinus sp"	-5016	-5470	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Font-des-Pigeons"	"France"	"EN"	"US 16"	"LTL-15784A"	5999	45	"wood charcoal"	"Pinus sp"	-4706	-5204	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Font-des-Pigeons"	"France"	"EN"	"US 11"	"LTL-15780A"	5988	45	"wood charcoal"	"Pinus sp."	-4690	-5200	5.16	43.38	"Binder et al. 2017"	"https://doi.org/10.15184/aqy.2017.65"
"Pont de Roque-Haute"	"France"	"EN"	"F1"	"Ly-9878"	6820	35	"cereal"	"Triticum dicoccum"	-5619	-5844	3.35	43.31	"Martins et al. 2015"	"https://doi.org/10.1558/jmea.v28i1.27503"
"Le Baratin"	"France"	"EN"	"Hutte 1"	"Gif-1855"	6600	140	"wood charcoal"	"Wood charcoal (unidentified)"	-5018	-5989	4.852488	44.092609	"Courtin72"	"https://doi.org/10.2307/27916669"
"Gazel"	"France"	"EN"	"C4"	"Gif-2401"	6810	130	"wood charcoal"	"Wood charcoal (unidentified)"	-5319	-6094	2.4	43.29	"Delibrias et Evin 1980"	"https://doi.org/10.3406/bspf.1980.5271"
"Balme Rousse"	"France"	"LMEN"	"n/a"	"Ly-3043"	6020	150	"fauna"	"Bone (unidentified)"	-4350	-5480	5.39	45.08	"Delibrias et al. 1987"	"https://doi.org/10.3406/bspf.1987.9833"
"Casabianda"	"Corse"	"EN"	"Heath 1"	"MC-2243"	6670	150	"wood charcoal"	"Wood charcoal (unidentified)"	-5055	-6056	9.40806311236511	42.1045370204646	"Lanfranchi 1998"	"https://doi.org/10.3406/bspf.1998.10840"
"Fontbregoua"	"France"	"EN"	"C42"	"Ly-4376"	6170	100	"wood charcoal"	"n/a"	-4702	-5479	6.215	43.58	"Willigen 2004"	"https://doi.org/10.3406/bspf.2004.13028"
"La Tardive"	"France"	"EN"	"C2"	"Gif-7352"	5920	80	"wood charcoal"	"Wood charcoal (unidentified)"	-4458	-5211	4.22	44.4	"Willigen 2004"	"https://doi.org/10.3406/bspf.2004.13028"
