"SiteName"	"Country"	"Period"	"PhaseCode"	"LabCode"	"C14Age"	"C14SD"	"Material"	"MaterialSpecies"	"tpq"	"taq"	"Longitude"	"Latitude"	"bib"	"bib_url"
"Fontbregoua"	"France"	"EN"	"C47"	"Gif-2990"	6700	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5314	-5982	6.215	43.58	"Binder 1995"	"Binder95"
"Fontbregoua"	"France"	"EN"	"C45"	"Ly-6492"	6125	90	"wood charcoal"	"Wood charcoal (unidentified)"	-4689	-5466	6.215	43.58	"Binder 1995"	"Binder95"
"Pont de Roque-Haute"	"France"	"EN"	"F1 base"	"Beta-398950"	6920	30	"cereal"	"Triticum dicoccum"	-5674	-5977	3.35	43.31	"Bogdanovic 2017"	"Bodganovic17"
"Pont de Roque-Haute"	"France"	"EN"	"F1"	"Ly-9879 (SacA-32046)"	7010	60	"cereal"	"Triticum dicoccum"	-5668	-6074	3.35	43.31	"Bogdanovic 2017"	"Bodganovic17"
"Fontbregoua"	"France"	"EN"	"St H2-11"	"GrA-38334"	6240	35	"bone (human)"	"Homo sapiens"	-5002	-5361	6.215	43.58	"Le Bras et al  2010"	"Bras10"
"Abri du Buholoup"	"France"	"MN"	"n/a"	"Gif-5497"	5490	120	"wood charcoal"	"Wood charcoal (unidentified)"	-3810	-4788	1.18333	43.15	"Briois et Vaquer 2009"	"Briois09"
"Abri du Buholoup"	"France"	"EN"	"C2b"	"Ly-1089"	6131	54	"wood charcoal"	"Wood charcoal (unidentified)"	-4794	-5313	1.18333	43.15	"Briois et Vaquer 2009"	"Briois09"
"Abri du Buholoup"	"France"	"LM"	"C4"	"Ly-6814"	7645	81	"wood charcoal"	"Wood charcoal (unidentified)"	-6223	-6821	1.18333	43.15	"Briois et Vaquer 2009"	"Briois09"
"Abri du Buholoup"	"France"	"LM"	"C3"	"Ly-1090 (OxA) "	7952	62	"wood charcoal"	"Wood charcoal (unidentified)"	-6591	-7160	1.18333	43.15	"Briois et Vaquer 2009"	"Briois09"
"Cauna de Belesta"	"France"	"MN"	"n/a"	"Ly-5104"	5165	125	"wood charcoal"	"Wood charcoal (unidentified)"	-3522	-4448	2.62	42.72	"Claustre 1992"	"Claustre92"
"Cauna de Belesta"	"France"	"MN"	"n/a"	"Ly-3302"	5640	120	"wood charcoal"	"Wood charcoal (unidentified)"	-3994	-4977	2.62	42.72	"Claustre 1992"	"Claustre92"
"Baume de Bourbon"	"France"	"EN"	"C5"	"MC-794"	6080	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4548	-5462	3.36	43.58	"Coste et al. 1976"	"Coste76"
"Baume de Bourbon"	"France"	"EN"	"C5"	"Ly-538"	6180	180	"wood charcoal"	"Wood charcoal (unidentified)"	-4401	-5664	3.36	43.58	"Coste et al. 1976"	"Coste76"
"Baume d'Oullins"	"France"	"EN"	"C6"	"MC-2034"	6630	110	"wood charcoal"	"Wood charcoal (unidentified)"	-5216	-5970	4.47	44.32	"Courtin 1976"	"Courtin76"
"Baume d'Oullins"	"France"	"EN"	"C6"	"ETH-27973"	6265	65	"fauna"	"Bone (unidentified)"	-4934	-5477	4.47	44.32	"Courtin 1976"	"Courtin76"
"Font-des-Pigeons"	"France"	"LM"	"cail. 8B"	"Ly-448"	7270	220	"wood charcoal"	"Wood charcoal (unidentified)"	-5484	-7032	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C7-8"	"MC-2514"	6050	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4536	-5367	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"F5"	"KN-1449"	6100	40	"wood charcoal"	"n/a"	-4801	-5226	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C17"	"MC-2515"	6900	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5484	-6088	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"foyer 7"	"Ly-624"	5780	240	"wood charcoal"	"Wood charcoal (unidentified)"	-3785	-5487	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"cail. 8C"	"Ly-438"	7830	170	"wood charcoal"	"Wood charcoal (unidentified)"	-6087	-7493	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"cail. 5"	"MC-531T"	6760	100	"shell"	"Shell"	-5365	-6007	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C6"	"Ly-446"	6430	140	"wood charcoal"	"Wood charcoal (unidentified)"	-4802	-5780	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"cail. 7"	"Ly-447"	6420	120	"wood charcoal"	"Wood charcoal (unidentified)"	-4850	-5725	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"F5"	"KN-1182"	7160	50	"wood charcoal"	"n/a"	-5842	-6229	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"FI"	"KN-1399"	6050	80	"wood charcoal"	"n/a"	-4607	-5314	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"MN"	"C6"	"Ly-2825"	5590	120	"wood charcoal"	"Wood charcoal (unidentified)"	-3970	-4926	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C12"	"Ly-2826"	5900	140	"wood charcoal"	"Wood charcoal (unidentified)"	-4269	-5342	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"FI"	"Kn-1208"	6140	50	"wood charcoal"	"Wood charcoal (unidentified)"	-4809	-5311	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C11"	"MC-942"	6050	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4536	-5367	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C17"	"Ly-2829"	6200	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4716	-5485	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"C19"	"Ly-2831"	6720	140	"wood charcoal"	"Wood charcoal (unidentified)"	-5215	-6063	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C13"	"Ly-2827"	6200	160	"wood charcoal"	"Wood charcoal (unidentified)"	-4492	-5637	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"MN"	"C2"	"Ly-2824"	5460	130	"wood charcoal"	"Wood charcoal (unidentified)"	-3787	-4787	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"C20"	"Ly-2833"	7630	150	"wood charcoal"	"Wood charcoal (unidentified)"	-5999	-7121	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"F5"	"Ly-623"	6070	490	"n/a"	"n/a"	-3365	-6423	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"C18G"	"Ly-2830"	7260	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5751	-6458	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"cail. 7A"	"MC-532"	7360	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5892	-6566	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"C18"	"MC-2516"	7220	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5730	-6439	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C5"	"MC-531A"	6780	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5373	-6015	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"FI"	"Ly-622"	5910	290	"n/a"	"n/a"	-3776	-5717	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"cail. S"	"MC-531L"	6760	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5365	-6007	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"C19"	"Ly-2832"	7290	130	"wood charcoal"	"Wood charcoal (unidentified)"	-5722	-6592	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C9"	"MC-941"	6070	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4545	-5458	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"EN"	"C16A"	"Ly-2828"	6550	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5084	-5777	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Font-des-Pigeons"	"France"	"LM"	"cail. 8B"	"MC-533"	7525	100	"wood charcoal"	"Wood charcoal (unidentified)"	-6022	-6690	5.16	43.38	"Courtin et al. 1985"	"Courtin85"
"Frigouras"	"France"	"EN"	"S27"	"Gif-8479"	5450	100	"wood charcoal"	"Wood charcoal (unidentified)"	-3945	-4688	5.96	44.13	"Davison et al. 2007"	"Davison07"
"Grotte d'Unang"	"France"	"EN"	"C9"	"Gif-1796"	5950	130	"wood charcoal"	"Wood charcoal (unidentified)"	-4346	-5365	5.17	44.01	"Delibrias et al. 1974"	"Delibrias74"
"Montbolo"	"France"	"EN"	"Upper gallery"	"Gif-1709"	6450	170	"wood charcoal"	"Wood charcoal (unidentified)"	-4723	-5971	2.65	42.48	"Delibrias et al. 1974"	"Delibrias74"
"Fontbregoua"	"France"	"EN"	"C40"	"Gif-2756"	5690	130	"wood charcoal"	"Wood charcoal (unidentified)"	-4041	-5053	6.215	43.58	"Delibrias et al. 1982"	"Delibrias82"
"Fontbregoua"	"France"	"EN"	"C43"	"Gif-2988"	5700	150	"wood charcoal"	"Wood charcoal (unidentified)"	-3979	-5211	6.215	43.58	"Delibrias et al. 1982"	"Delibrias82"
"Fontbregoua"	"France"	"EN"	"C42"	"Gif-2757"	5690	190	"wood charcoal"	"Wood charcoal (unidentified)"	-3805	-5309	6.215	43.58	"Delibrias et al. 1982"	"Delibrias82"
"Grotte de l'Abbe Pialat"	"France"	"EN"	"C5B"	"MC-1290"	6070	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4545	-5458	3.73	43.9	"Delibrias et al. 1982"	"Delibrias82a"
"La Poujade"	"France"	"LMEN"	"C8A2"	"MC-2371"	6850	130	"wood charcoal"	"Wood charcoal (unidentified)"	-5365	-6212	3.18	44.12	"Delibrias et al. 1982"	"Delibrias82a"
"La Poujade"	"France"	"LMEN"	"C7C2"	"MC-2187"	6620	120	"wood charcoal"	"Wood charcoal (unidentified)"	-5208	-5977	3.18	44.12	"Delibrias et al. 1982"	"Delibrias82a"
"Grotte de l'Abbe Pialat"	"France"	"LM"	"C7"	"MC-1291"	7820	100	"wood charcoal"	"Wood charcoal (unidentified)"	-6377	-7141	3.73	43.9	"Delibrias et al. 1982"	"Delibrias82a"
"La Poujade"	"France"	"LMEN"	"C8A"	"MC-2251"	6500	130	"wood charcoal"	"Wood charcoal (unidentified)"	-4943	-5841	3.18	44.12	"Delibrias et al. 1982"	"Delibrias82a"
"La Poujade"	"France"	"LMEN"	"C7C4"	"MC-2188"	6710	130	"wood charcoal"	"Wood charcoal (unidentified)"	-5219	-6028	3.18	44.12	"Delibrias et al. 1982"	"Delibrias82a"
"La Poujade"	"France"	"LMEN"	"C7A"	"MC-1367"	6990	120	"wood charcoal"	"Wood charcoal (unidentified)"	-5511	-6249	3.18	44.12	"Delibrias et al. 1982"	"Delibrias82a"
"Gazel"	"France"	"EN"	"GIII-SCS-L2"	"Ly-2241"	6150	45	"wood charcoal"	"Wood charcoal (unidentified)"	-4844	-5308	2.4	43.29	"Elbiali 1989"	"Elbiali89"
"Pas de Lechelle"	"France"	"LMEN"	"D3-D4"	"Ly-7094"	6940	65	"fauna"	"Bone (unidentified)"	-5625	-6048	5.49	45.19	"Evin et Bintz 2002"	"Evin02"
"Gazel"	"France"	"EN"	"C4"	"GrN-6702"	6905	90	"wood charcoal"	"Wood charcoal (unidentified)"	-5518	-6071	2.4	43.29	"Evin et al. 1973"	"Evin73"
"Gazel"	"France"	"EN"	"SCS-C2f"	"GrN-6707"	6350	55	"wood charcoal"	"Wood charcoal (unidentified)"	-5052	-5507	2.4	43.29	"Guilaine 1974"	"Guilaine74"
"Gazel"	"France"	"EN"	"SCS-C2c"	"GrN-6705"	6090	65	"wood charcoal"	"Wood charcoal (unidentified)"	-4717	-5311	2.4	43.29	"Guilaine 1974"	"Guilaine74"
"Gazel"	"France"	"EN"	"SCS-C2d"	"GrN-6706"	6145	65	"wood charcoal"	"Wood charcoal (unidentified)"	-4785	-5358	2.4	43.29	"Guilaine 1974"	"Guilaine74"
"Font-Juvenal"	"France"	"MN"	"C11"	"MC-498"	5540	100	"wood charcoal"	"Wood charcoal (unidentified)"	-3974	-4783	2.34	43.3	"Guilaine et al. 1974"	"Guilaine74a"
"Font-Juvenal"	"France"	"EN"	"C12"	"MC-499"	5850	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4344	-5210	2.34	43.3	"Guilaine et al. 1974"	"Guilaine74a"
"Font-Juvenal"	"France"	"MN"	"C10"	"MC-497"	5350	100	"wood charcoal"	"Wood charcoal (unidentified)"	-3780	-4536	2.34	43.3	"Guilaine et al. 1974"	"Guilaine74a"
"Font-Juvenal"	"France"	"MN"	"C10"	"Ly-4773"	5670	110	"wood charcoal"	"Wood charcoal (unidentified)"	-4051	-4958	2.34	43.3	"Guilaine et al. 1974"	"Guilaine74a"
"Gazel"	"France"	"EN"	"GII-SCN-F1"	"KN-Sm"	6540	200	"n/a"	"n/a"	-4722	-6063	2.4	43.29	"Guilaine et al. 1974"	"Guilaine74a"
"Font-Juvenal"	"France"	"EN"	"C14"	"Ly-4770"	6235	85	"wood charcoal"	"Wood charcoal (unidentified)"	-4795	-5483	2.34	43.3	"Guilaine et al. 1974"	"Guilaine74a"
"Font-Juvenal"	"France"	"MN"	"C11"	"Ly-4771"	5645	160	"wood charcoal"	"Wood charcoal (unidentified)"	-3950	-5207	2.34	43.3	"Guilaine et al. 1974"	"Guilaine74a"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Gif-2747"	5410	140	"wood charcoal"	"Wood charcoal (unidentified)"	-3701	-4775	3.01	42.83	"Guilaine et al. 1984"	"Guilaine84"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"Gif-2749"	5900	140	"wood charcoal"	"Wood charcoal (unidentified)"	-4269	-5342	3.01	42.83	"Guilaine et al. 1984"	"Guilaine84"
"Correge-Leucate"	"France"	"EN"	"Point 1"	"MC-788"	6800	90	"wood charcoal"	"Wood charcoal (unidentified)"	-5471	-6009	3.01	42.83	"Guilaine et al. 1984"	"Guilaine84"
"Dourgne"	"France"	"EN"	"C5"	"MC-1102"	6170	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4702	-5479	2.08	42.78	"Guilaine et al. 1993"	"Guilaine93"
"Dourgne"	"France"	"MN"	"C6"	"MC-1103"	5100	80	"wood charcoal"	"Wood charcoal (unidentified)"	-3636	-4257	2.08	42.78	"Guilaine et al. 1993"	"Guilaine93"
"Dourgne"	"France"	"EN"	"C6"	"MC-1104"	6470	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5021	-5721	2.08	42.78	"Guilaine et al. 1993"	"Guilaine93"
"Dourgne"	"France"	"MN"	"C5"	"MC-1100"	4860	75	"wood charcoal"	"Wood charcoal (unidentified)"	-3359	-3961	2.08	42.78	"Guilaine et al. 1993"	"Guilaine93"
"Dourgne"	"France"	"LM"	"C7"	"MC-1107"	6850	100	"wood charcoal"	"Wood charcoal (unidentified)"	-5475	-6063	2.08	42.78	"Guilaine et al. 1993"	"Guilaine93"
"Dourgne"	"France"	"MN"	"C6"	"MC-780"	4250	120	"wood charcoal"	"Wood charcoal (unidentified)"	-2289	-3495	2.08	42.78	"Guilaine et al. 1993"	"Guilaine93"
"Dourgne"	"France"	"EN"	"C6"	"MC-781"	5000	170	"wood charcoal"	"Wood charcoal (unidentified)"	-3029	-4440	2.08	42.78	"Guilaine et al. 1993"	"Guilaine93"
"Dourgne"	"France"	"MN"	"C6"	"MC-1105"	5550	80	"wood charcoal"	"Wood charcoal (unidentified)"	-4043	-4714	2.08	42.78	"Guilaine et al. 1993"	"Guilaine93"
"Colle Rousse"	"France"	"LM"	"n/a"	"Gif-8656"	7090	60	"wood charcoal"	"Wood charcoal (unidentified)"	-5729	-6217	6.52	43.47	"Hinz et al. 2012"	"Hinz12"
"Espaly Saint Marcel"	"France"	"EN"	"n/a"	"Ly-3710"	6240	110	"wood charcoal"	"Wood charcoal (unidentified)"	-4719	-5602	3.86606	45.0461	"Hinz et al. 2012"	"Hinz12"
"Saint Paul Trois Chateaux"	"France"	"LM"	"SN II"	"Ly-3958"	7000	140	"wood charcoal"	"Wood charcoal (unidentified)"	-5479	-6390	4.753	44.343	"Hinz et al. 2012"	"Hinz12"
"Combe Obscure"	"France"	"EN"	"Niv. 5"	"Ly-423"	6400	160	"wood charcoal"	"Wood charcoal (unidentified)"	-4717	-5837	4.42	44.45	"Saumade 1969"	"https://www.jstor.org/stable/27916776"
"Pont de Roque-Haute"	"France"	"EN"	"F1"	"Ly-245 (OxA)"	6745	70	"wood charcoal"	"Wood charcoal (unidentified)"	-5473	-5897	3.35	43.31	"Manen et Sabatier 2003"	"Manen03"
"Roc Troue"	"France"	"LMEN"	"C5"	"Gif-7688"	5850	80	"wood charcoal"	"Wood charcoal (unidentified)"	-4365	-5053	3.1962	43.9544	"Marchand 1999"	"Marchand99"
"La Grande Rivoire"	"France"	"EN"	"B1b"	"Ly-4447"	5820	140	"wood charcoal"	"Wood charcoal (unidentified)"	-4183	-5301	5.633	45.209	"Nicod et Picavet 1999"	"Nicod99"
"Aspres del Paradis"	"France"	"EN"	"Pit 5"	"GrA-16273"	6030	40	"fauna"	"Bone (unidentified)"	-4724	-5207	2.949	42.626	"Oms 2008"	"Oms08"
"Aspres del Paradis"	"France"	"EN"	"Pit 5"	"Ly-10069"	5915	50	"fauna"	"Bone (unidentified)"	-4545	-5025	2.949	42.626	"Oms 2008"	"Oms08"
"Le Creux des Elaphes"	"France"	"LM"	"Eboulis"	"Ly-8054"	7190	50	"fauna"	"Bone (unidentified)"	-5886	-6239	6.01	45.62	"Philippe et Guibot 2001"	"Philippe01"
"Le Creux des Elaphes"	"France"	"LM"	"Eboulis"	"KIA-7476"	7352	34	"fauna"	"Bone (unidentified)"	-6057	-6393	6.01	45.62	"Philippe et Guibot 2001"	"Philippe01"
"La Grande Rivoire"	"France"	"LMEN"	"B2a, 81 inf ./81 b"	"Ly-5185"	6095	80	"fauna"	"Bone (unidentified)"	-4689	-5357	5.633	45.209	"Picavet 1991"	"Picavet91"
"Camprafaud"	"France"	"EN"	"C16"	"Gif-1488"	5900	140	"wood charcoal"	"Wood charcoal (unidentified)"	-4269	-5342	2.89	43.49	"Rodriguez 1984"	"Rodriguez84"
"Camprafaud"	"France"	"EN"	"C17"	"Gif-1489"	5900	140	"wood charcoal"	"Wood charcoal (unidentified)"	-4269	-5342	2.89	43.49	"Rodriguez 1984"	"Rodriguez84"
"Camprafaud"	"France"	"EN"	"C18"	"Gif-1490"	5800	140	"wood charcoal"	"Wood charcoal (unidentified)"	-4082	-5294	2.89	43.49	"Rodriguez 1984"	"Rodriguez84"
"Camprafaud"	"France"	"EN"	"C19"	"Gif-1491"	6300	140	"wood charcoal"	"Wood charcoal (unidentified)"	-4701	-5666	2.89	43.49	"Rodriguez 1984"	"Rodriguez84"
"Camprafaud"	"France"	"EN"	"C20"	"Gif-3077"	7900	150	"wood charcoal"	"Wood charcoal (unidentified)"	-6243	-7499	2.89	43.49	"Rodriguez 1984"	"Rodriguez84"
"Camprafaud"	"France"	"EN"	"C19"	"Gif-3078"	6480	130	"wood charcoal"	"Wood charcoal (unidentified)"	-4933	-5834	2.89	43.49	"Rodriguez 1984"	"Rodriguez84"
"La Poujade"	"France"	"LMEN"	"C8b"	"MC-1239"	8010	145	"wood charcoal"	"Wood charcoal (unidentified)"	-6421	-7565	3.18	44.12	"Roussot-Laroque et Burnez 1992"	"Roussot92"
"Le Baratin"	"France"	"EN"	"St. 8, F2/2"	"Ly-4728 (OxA) "	6310	35	"wood charcoal"	"Quercus sp."	-5067	-5469	4.852488	44.092609	"Senepart 2014"	"Senepart14"
"Le Baratin"	"France"	"EN"	"St. 5"	"Ly-99 (OxA)"	6145	70	"wood charcoal"	"Quercus sp."	-4747	-5366	4.852488	44.092609	"Senepart 2014"	"Senepart14"
"Le Baratin"	"France"	"EN"	"St. 1"	"Ly-252 (OxA)"	6290	70	"wood charcoal"	"Quercus sp."	-4938	-5486	4.852488	44.092609	"Senepart 2014"	"Senepart14"
"Le Baratin"	"France"	"EN"	"St. 8, F1"	"Ly-4726 (OxA)"	6210	35	"wood charcoal"	"Quercus sp."	-4989	-5319	4.852488	44.092609	"Senepart 2014"	"Senepart14"
"Le Baratin"	"France"	"EN"	"St. 8, F2/1"	"Ly-4727 (OxA) "	6240	35	"wood charcoal"	"Quercus sp."	-5002	-5361	4.852488	44.092609	"Senepart 2014"	"Senepart14"
"Le Baratin"	"France"	"EN"	"St.8 F3 "	"Ly-4725"	6355	40	"wood charcoal"	"Quercus sp."	-5208	-5479	4.852488	44.092609	"Senepart 2014"	"Senepart14"
"Le Baratin"	"France"	"EN"	"St. 2"	"Ly-100 (OxA)"	6125	80	"wood charcoal"	"Quercus sp."	-4712	-5371	4.852488	44.092609	"Senepart 2014"	"Senepart14"
"Pontcharaud"	"France"	"EN"	"C1"	"Ly-7625"	7095	50	"fauna"	"Bone (unidentified)"	-5746	-6207	3.08333	45.7833	"Shennan et Steele 2000"	"Shennan00"
"Ravin De Mouresse Boline"	"France"	"LM"	"n/a"	"Gif-8930"	7760	80	"wood charcoal"	"Wood charcoal (unidentified)"	-6376	-7049	6.23	43.89	"Shennan et Steele 2000"	"Shennan00"
"Pendimoun"	"France"	"EN"	"Niv C-D"	"Gif-6471"	6390	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4938	-5642	7.497243	43.806724	"Shennan et Steele 2000"	"Shennan00"
"Aulp du Seuil"	"France"	"LMEN"	"Shelter 1 Hearth G4 C1"	"Ly-8635 "	5490	45	"wood charcoal"	"Wood charcoal (unidentified)"	-4064	-4498	5.886	45.354	"Shennan et Steele 2000"	"Shennan00"
"La Grande Rivoire"	"France"	"EN"	"B1 foyer"	"Ly-4446"	5690	100	"wood charcoal"	"Wood charcoal (unidentified)"	-4176	-4943	5.633	45.209	"Shennan et Steele 2000"	"Shennan00"
"Aulp du Seuil"	"France"	"LMEN"	"C1 "	"Ly-7092"	6690	115	"fauna"	"Bone (unidentified)"	-5229	-5996	5.886	45.354	"Shennan et Steele 2000"	"Shennan00"
"Aulp du Seuil"	"France"	"LMEN"	"C2I C3"	"Ly-7096 "	5615	105	"fauna"	"Bone (unidentified)"	-4041	-4890	5.886	45.354	"Shennan et Steele 2000"	"Shennan00"
"Pendimoun"	"France"	"EN"	"Ens. III INF26C"	"Ly-5691"	6160	130	"wood charcoal"	"Quercus sp."	-4544	-5538	7.497243	43.806724	"Shennan et Steele 2000"	"Shennan00"
"Lombard"	"France"	"EN"	"C5A"	"Ly-3332"	6110	120	"wood charcoal"	"Wood charcoal (unidentified)"	-4535	-5479	6.824	43.685	"Shennan et Steele 2000"	"Shennan00"
"Pendimoun"	"France"	"EN"	"C26B"	"Ly-5339"	6310	90	"wood charcoal"	"Quercus sp."	-4847	-5608	7.497243	43.806724	"Shennan et Steele 2000"	"Shennan00"
"Pendimoun"	"France"	"EN"	"Ens. III INF26C"	"Ly-5690"	6450	80	"wood charcoal"	"Quercus sp."	-5062	-5641	7.497243	43.806724	"Shennan et Steele 2000"	"Shennan00"
"l'Horte"	"France"	"EN"	"Structure. 11 Square 129"	"Ly-5702"	6450	120	"wood charcoal"	"Wood charcoal (unidentified)"	-4935	-5736	2.71	43.25	"Shennan et Steele 2000"	"Shennan00"
"Pendimoun"	"France"	"EN"	"Ens. III INF26B"	"Ly-5692"	6610	110	"wood charcoal"	"Quercus sp."	-5212	-5894	7.497243	43.806724	"Shennan et Steele 2000"	"Shennan00"
"Le Sanglier Grotte"	"France"	"LMEN"	"C4"	"Ly-33 (OxA-4551)"	6915	70	"fauna"	"Bone (unidentified)"	-5570	-6029	1.72	44.7	"Shennan et Steele 2000"	"Shennan00"
"Le Sanglier Grotte"	"France"	"EN"	"C3B"	"Ly-7791"	6095	100	"fauna"	"Bone (unidentified)"	-4583	-5466	1.72	44.7	"Shennan et Steele 2000"	"Shennan00"
"Vassieux en Vercors"	"France"	"EN"	"SONDAGE S29 HB XV A -67 CM"	"Ly-800"	5825	65	"wood charcoal"	"Wood charcoal (unidentified)"	-4400	-4986	5.37	44.89	"Shennan et Steele 2000"	"Shennan00"
"Lombard"	"France"	"EN"	"C3A"	"Ly-3331"	6190	120	"wood charcoal"	"Wood charcoal (unidentified)"	-4617	-5538	6.824	43.685	"Shennan et Steele 2000"	"Shennan00"
"Saint Marcel d'Ardeche, Bidon"	"France"	"EN"	"CK"	"MC-2376"	6330	90	"wood charcoal"	"Wood charcoal (unidentified)"	-4855	-5614	4.568	44.303	"Shennan et Steele 2000"	"Shennan00"
"Vassieux en Vercors"	"France"	"EN"	"SONDAGE S5 EB A -50 CM"	"Ly-799"	5990	60	"wood charcoal"	"Wood charcoal (unidentified)"	-4609	-5212	5.37	44.89	"Shennan et Steele 2000"	"Shennan00"
"La Grande Rivoire"	"France"	"EN"	"B1b"	"Ly-176"	6000	70	"fauna"	"Bone (unidentified)"	-4555	-5223	5.633	45.209	"Skeates 2015"	"Skeates15"
"Camp del Ginebre"	"France"	"MN"	"n/a"	"Ly-267"	5100	60	"fauna"	"Bone (unidentified)"	-3651	-4228	2.34	42.44	"Vignaud 1998"	"Vignaud98"
"Camp del Ginebre"	"France"	"MN"	"n/a"	"Ly-226"	5355	45	"wood charcoal"	"Wood charcoal (unidentified)"	-3977	-4353	2.34	42.44	"Vignaud 1998"	"Vignaud98"
"Boul.Periph. Nord de Lyon"	"France"	"EN"	NA	"OxA-19858"	6062	33	"n/a"	"n/a"	-4792	-5209	4.8	45.78	NA	NA
